asteroid_id,diameter_m,velocity_km_s,distance_km,kinetic_energy_mt,is_hazardous,absolute_magnitude,approach_parameter,gravity_influence,orbit_uncertainty,moid,inclination,eccentricity
3878589,10.80,13.547,59335472.75,0.043433,0,28.00,9313.368820,0.00010737,9,1.000000,0.0000,0.000000
54291148,162.76,17.616,19455122.27,251.150806,0,22.11,3053.699933,0.00032747,9,1.000000,0.0000,0.000000
54362907,15.62,7.157,12413545.59,0.036612,0,27.20,1948.445392,0.00051323,9,1.000000,0.0000,0.000000
54471058,37.63,8.138,73775922.74,0.662496,0,25.29,11579.959620,0.00008636,9,1.000000,0.0000,0.000000
54496017,21.75,4.837,26900700.43,0.045219,0,26.48,4222.367042,0.00023683,9,1.000000,0.0000,0.000000
54496838,21.46,20.684,70185458.40,0.793251,0,26.51,11016.395919,0.00009077,9,1.000000,0.0000,0.000000
54520792,17.12,2.727,7480777.32,0.007005,0,27.00,1174.192014,0.00085165,9,1.000000,0.0000,0.000000
54521615,49.38,7.296,17999439.19,1.203152,0,24.70,2825.214125,0.00035396,9,1.000000,0.0000,0.000000
54521723,52.18,1.692,26254384.06,0.076413,0,24.58,4120.920430,0.00024266,9,1.000000,0.0000,0.000000
54522919,13.41,8.864,2195198.19,0.035597,0,27.53,344.561009,0.00290224,9,1.000000,0.0000,0.000000
54524052,21.55,7.666,12247278.97,0.110463,0,26.50,1922.347979,0.00052020,9,1.000000,0.0000,0.000000
54524515,33.23,6.257,5436452.84,0.269690,0,25.56,853.312327,0.00117190,9,1.000000,0.0000,0.000000
54524516,32.47,3.559,11709759.87,0.081421,0,25.61,1837.978319,0.00054408,9,1.000000,0.0000,0.000000
54524637,18.60,5.785,3898639.38,0.040436,0,26.82,611.935234,0.00163416,9,1.000000,0.0000,0.000000
3717075,110.55,8.347,59106593.72,17.668555,0,22.95,9277.443686,0.00010779,9,1.000000,0.0000,0.000000
54016206,28.41,20.582,5121209.51,1.824309,0,25.90,803.831347,0.00124404,9,1.000000,0.0000,0.000000
54087576,11.16,17.321,74013144.23,0.078211,0,27.93,11617.194197,0.00008608,9,1.000000,0.0000,0.000000
54342584,33.69,10.985,12500899.20,0.866462,0,25.53,1962.156522,0.00050964,9,1.000000,0.0000,0.000000
54349267,55.15,22.134,41181691.09,15.425803,0,24.46,6463.928910,0.00015470,9,1.000000,0.0000,0.000000
54518883,52.67,8.379,7595100.88,1.925302,0,24.56,1192.136381,0.00083883,9,1.000000,0.0000,0.000000
54520532,34.64,6.986,6893555.40,0.380711,0,25.47,1082.020939,0.00092420,9,1.000000,0.0000,0.000000
54520924,97.62,20.916,14794135.51,76.399404,0,23.22,2322.105715,0.00043064,9,1.000000,0.0000,0.000000
54521612,62.16,9.645,8690067.76,4.195389,0,24.20,1364.003729,0.00073314,9,1.000000,0.0000,0.000000
54521717,49.38,15.233,6592732.47,5.244604,0,24.70,1034.803402,0.00096637,9,1.000000,0.0000,0.000000
54521725,58.82,15.264,19923252.84,8.901595,0,24.32,3127.178283,0.00031978,9,1.000000,0.0000,0.000000
54522865,51.94,11.587,7444486.44,3.532089,0,24.59,1168.495752,0.00085580,9,1.000000,0.0000,0.000000
54522922,132.91,18.382,27833845.58,148.904457,0,22.55,4368.834654,0.00022889,9,1.000000,0.0000,0.000000
54523490,51.47,5.853,458822.25,0.876835,0,24.61,72.017305,0.01388555,9,1.000000,0.0000,0.000000
54523984,75.78,18.034,2274435.24,26.563822,0,23.77,356.998154,0.00280113,9,1.000000,0.0000,0.000000
54524118,94.52,22.034,7791790.25,76.971137,0,23.29,1223.008986,0.00081766,9,1.000000,0.0000,0.000000
54524321,78.62,12.375,21703474.53,13.969750,0,23.69,3406.604069,0.00029355,9,1.000000,0.0000,0.000000
2066008,2802.48,34.080,11613384.88,4798651.463545,0,15.93,1822.851182,0.00054859,9,1.000000,0.0000,0.000000
2351545,469.40,16.610,26530689.38,5356.473139,0,19.81,4164.289653,0.00024014,9,1.000000,0.0000,0.000000
3338034,502.97,21.294,44358829.71,10829.960756,0,19.66,6962.616498,0.00014362,9,1.000000,0.0000,0.000000
3591641,50.76,10.246,17691053.40,2.577687,0,24.64,2776.809512,0.00036013,9,1.000000,0.0000,0.000000
3773839,32.62,21.640,62951998.18,3.052511,0,25.60,9881.023101,0.00010120,9,1.000000,0.0000,0.000000
3856730,60.75,14.395,70074531.34,8.720662,0,24.25,10998.984671,0.00009092,9,1.000000,0.0000,0.000000
54079054,138.53,10.616,50149223.03,56.238998,0,22.46,7871.483759,0.00012704,9,1.000000,0.0000,0.000000
54353706,13.41,22.343,61697486.49,0.226154,0,27.53,9684.113403,0.00010326,9,1.000000,0.0000,0.000000
54407111,19.66,9.854,14737221.45,0.138463,0,26.70,2313.172414,0.00043231,9,1.000000,0.0000,0.000000
54431183,135.38,24.026,27568592.00,268.841333,0,22.51,4327.200125,0.00023110,9,1.000000,0.0000,0.000000
54520520,45.24,13.470,7719477.82,3.153784,0,24.89,1211.658739,0.00082531,9,1.000000,0.0000,0.000000
54520531,30.59,2.315,14738665.39,0.028788,0,25.74,2313.399056,0.00043226,9,1.000000,0.0000,0.000000
54520797,42.42,9.893,4999225.93,1.402021,0,25.03,784.684653,0.00127440,9,1.000000,0.0000,0.000000
54522695,20.49,4.373,557071.44,0.030875,0,26.61,87.438619,0.01143659,9,1.000000,0.0000,0.000000
54123428,80.82,29.369,74036131.38,85.488796,0,23.63,11620.802288,0.00008605,9,1.000000,0.0000,0.000000
54246946,26.52,20.846,58093579.03,1.521132,0,26.05,9118.439653,0.00010967,9,1.000000,0.0000,0.000000
54518082,20.78,8.983,2096099.98,0.135816,0,26.58,329.006432,0.00303945,9,1.000000,0.0000,0.000000
54518079,9.63,5.055,2083444.02,0.004282,0,28.25,327.019936,0.00305792,9,1.000000,0.0000,0.000000
54518918,58.28,7.295,16055120.42,1.977649,0,24.34,2520.031458,0.00039682,9,1.000000,0.0000,0.000000
54520537,98.52,20.737,19951715.98,77.196629,0,23.20,3131.645892,0.00031932,9,1.000000,0.0000,0.000000
54520713,94.96,20.172,11286442.36,65.409538,0,23.28,1771.533881,0.00056448,9,1.000000,0.0000,0.000000
54520813,199.32,13.172,13491668.09,257.873789,1,21.67,2117.668826,0.00047222,9,1.000000,0.0000,0.000000
3824091,65.09,6.035,54028760.27,1.885703,0,24.10,8480.420698,0.00011792,9,1.000000,0.0000,0.000000
54158076,408.83,13.530,34301806.09,2347.999099,0,20.11,5384.053694,0.00018573,9,1.000000,0.0000,0.000000
54294032,39.40,10.954,5753816.28,1.377999,0,25.19,903.126084,0.00110727,9,1.000000,0.0000,0.000000
54421074,97.62,16.047,48729611.79,44.967700,0,23.22,7648.659833,0.00013074,9,1.000000,0.0000,0.000000
54497570,45.24,5.327,16159554.20,0.493191,0,24.89,2536.423513,0.00039426,9,1.000000,0.0000,0.000000
54509624,669.18,29.142,11229778.41,47770.455536,1,19.04,1762.639838,0.00056733,9,1.000000,0.0000,0.000000
54518885,5.77,12.847,314010.51,0.005967,0,29.36,49.287476,0.02028913,9,1.000000,0.0000,0.000000
54522689,132.91,10.550,21804811.82,49.046885,0,22.55,3422.510096,0.00029218,9,1.000000,0.0000,0.000000
3054373,37.46,9.877,46432132.77,0.962513,0,25.30,7288.044697,0.00013721,9,1.000000,0.0000,0.000000
3991654,4.72,22.417,17420012.49,0.009892,0,29.80,2734.266597,0.00036573,9,1.000000,0.0000,0.000000
54105558,18.09,13.937,33497510.09,0.216006,0,26.88,5257.810404,0.00019019,9,1.000000,0.0000,0.000000
54121897,53.89,5.093,41192808.60,0.762226,0,24.51,6465.673929,0.00015466,9,1.000000,0.0000,0.000000
54317859,15.12,4.351,68249252.98,0.012285,0,27.27,10712.486733,0.00009335,9,1.000000,0.0000,0.000000
54518922,11.26,8.361,1475923.61,0.018736,0,27.91,231.662786,0.00431662,9,1.000000,0.0000,0.000000
54519252,36.10,12.482,3559802.28,1.376191,0,25.38,558.750947,0.00178971,9,1.000000,0.0000,0.000000
54519477,34.48,11.341,8526131.76,0.989508,0,25.48,1338.272132,0.00074723,9,1.000000,0.0000,0.000000
3704156,22.57,9.636,34563201.84,0.200416,0,26.40,5425.082693,0.00018433,9,1.000000,0.0000,0.000000
54105517,20.97,16.702,63813439.08,0.482655,0,26.56,10016.235925,0.00009984,9,1.000000,0.0000,0.000000
54144921,25.56,8.862,49918049.50,0.246141,0,26.13,7835.198477,0.00012763,9,1.000000,0.0000,0.000000
54167171,20.49,4.617,25149395.97,0.034415,0,26.61,3947.480139,0.00025333,9,1.000000,0.0000,0.000000
54203710,21.16,10.071,40096262.45,0.180401,0,26.54,6293.558696,0.00015889,9,1.000000,0.0000,0.000000
54248961,54.90,7.443,65485894.05,1.720582,0,24.47,10278.746515,0.00009729,9,1.000000,0.0000,0.000000
54518075,52.43,5.780,8900667.88,0.903569,0,24.57,1397.059784,0.00071579,9,1.000000,0.0000,0.000000
54518630,17.85,9.420,4760501.62,0.094675,0,26.91,747.214193,0.00133830,9,1.000000,0.0000,0.000000
54520092,27.26,7.778,8042862.22,0.230088,0,25.99,1262.417552,0.00079213,9,1.000000,0.0000,0.000000
3666683,74.74,9.050,29168871.60,6.417794,0,23.80,4578.381981,0.00021842,9,1.000000,0.0000,0.000000
3838138,23.63,19.066,73688472.45,0.900806,0,26.30,11566.233315,0.00008646,9,1.000000,0.0000,0.000000
3989220,25.91,17.138,44417714.48,0.959530,0,26.10,6971.859124,0.00014343,9,1.000000,0.0000,0.000000
54054280,710.46,18.890,29553969.06,24019.859261,0,18.91,4638.827352,0.00021557,9,1.000000,0.0000,0.000000
54210294,138.53,9.985,11227335.67,49.752810,0,22.46,1762.256423,0.00056745,9,1.000000,0.0000,0.000000
54213610,66.00,14.812,52057739.48,11.840767,0,24.07,8171.046850,0.00012238,9,1.000000,0.0000,0.000000
54304628,64.20,14.091,52825976.20,9.862734,0,24.13,8291.630231,0.00012060,9,1.000000,0.0000,0.000000
54354974,38.69,14.128,46205770.01,2.169039,0,25.23,7252.514520,0.00013788,9,1.000000,0.0000,0.000000
54425950,58.02,13.743,15708940.46,6.922748,0,24.35,2465.694626,0.00040557,9,1.000000,0.0000,0.000000
54426474,78.98,18.656,8930304.94,32.192109,0,23.68,1401.711653,0.00071341,9,1.000000,0.0000,0.000000
54431587,81.95,10.816,66118028.81,12.085473,0,23.60,10377.967165,0.00009636,9,1.000000,0.0000,0.000000
54480949,11.58,4.149,19091318.37,0.005012,0,27.85,2996.596824,0.00033371,9,1.000000,0.0000,0.000000
54483149,31.30,16.336,50955697.72,1.536041,0,25.69,7998.069019,0.00012503,9,1.000000,0.0000,0.000000
54483150,17.85,11.592,36724255.79,0.143376,0,26.91,5764.284381,0.00017348,9,1.000000,0.0000,0.000000
54486537,17.93,6.705,61902204.64,0.048637,0,26.90,9716.246215,0.00010292,9,1.000000,0.0000,0.000000
54489186,15.47,4.951,48230540.96,0.017039,0,27.22,7570.325060,0.00013209,9,1.000000,0.0000,0.000000
54492953,40.32,9.593,45300052.62,1.132396,0,25.14,7110.352004,0.00014064,9,1.000000,0.0000,0.000000
54514891,68.16,4.016,10163957.18,0.958936,0,24.00,1595.347227,0.00062682,9,1.000000,0.0000,0.000000
54519692,244.09,31.683,3424071.49,2740.221439,1,21.23,537.446475,0.00186065,9,1.000000,0.0000,0.000000
54520169,16.35,3.874,4395868.10,0.012313,0,27.10,689.980866,0.00144932,9,1.000000,0.0000,0.000000
54520814,52.67,14.549,10661312.97,5.804651,0,24.56,1673.412803,0.00059758,9,1.000000,0.0000,0.000000
54539069,8.94,2.663,7676597.06,0.000952,0,28.41,1204.928121,0.00082993,9,1.000000,0.0000,0.000000
3507181,383.30,14.829,69157753.42,2324.718445,0,20.25,10855.086081,0.00009212,9,1.000000,0.0000,0.000000
3548666,12.99,6.248,38931976.67,0.016055,0,27.60,6110.810967,0.00016364,9,1.000000,0.0000,0.000000
3710246,117.37,18.443,55263521.52,103.230322,0,22.82,8674.230343,0.00011528,9,1.000000,0.0000,0.000000
3738932,10.80,9.769,45495645.27,0.022585,0,28.00,7141.052467,0.00014004,9,1.000000,0.0000,0.000000
3761750,195.68,10.914,28375477.46,167.530929,0,21.71,4453.849860,0.00022452,9,1.000000,0.0000,0.000000
3785705,118.45,13.159,64725034.15,54.022547,0,22.80,10159.321009,0.00009843,9,1.000000,0.0000,0.000000
3888744,94.09,3.220,60303213.58,1.621353,0,23.30,9465.266611,0.00010565,9,1.000000,0.0000,0.000000
54234943,58.55,11.523,49343324.59,5.003524,0,24.33,7744.988949,0.00012912,9,1.000000,0.0000,0.000000
54246378,75.08,18.985,63102022.65,28.637150,0,23.79,9904.571128,0.00010096,9,1.000000,0.0000,0.000000
54483134,7.86,6.628,68416868.94,0.004008,0,28.69,10738.795941,0.00009312,9,1.000000,0.0000,0.000000
54516465,35.94,7.004,8203555.01,0.427343,0,25.39,1287.640089,0.00077661,9,1.000000,0.0000,0.000000
54518623,22.99,10.057,5498927.56,0.230701,0,26.36,863.118436,0.00115859,9,1.000000,0.0000,0.000000
54518674,30.87,12.612,4319283.26,0.878460,0,25.72,677.960016,0.00147501,9,1.000000,0.0000,0.000000
54519250,27.26,8.700,2340689.58,0.287842,0,25.99,367.397517,0.00272185,9,1.000000,0.0000,0.000000
54520706,41.45,6.886,17279056.11,0.633952,0,25.08,2712.141910,0.00036871,9,1.000000,0.0000,0.000000
3363697,71.37,13.669,37192843.51,12.752370,0,23.90,5837.834485,0.00017130,9,1.000000,0.0000,0.000000
3647027,214.56,7.011,25859981.62,91.147550,0,21.51,4059.014537,0.00024637,9,1.000000,0.0000,0.000000
3709453,98.52,21.539,70172924.91,83.287685,0,23.20,11014.428647,0.00009079,9,1.000000,0.0000,0.000000
3744318,71.37,7.927,56005507.92,4.288775,0,23.90,8790.693443,0.00011376,9,1.000000,0.0000,0.000000
3843428,165.02,20.971,26188867.97,370.978601,0,22.08,4110.636944,0.00024327,9,1.000000,0.0000,0.000000
54243523,32.18,10.038,18804224.65,0.630127,0,25.63,2951.534240,0.00033881,9,1.000000,0.0000,0.000000
54244176,26.52,13.624,30688618.61,0.649692,0,26.05,4816.923341,0.00020760,9,1.000000,0.0000,0.000000
54370593,45.87,17.916,54248249.06,5.815957,0,24.86,8514.871930,0.00011744,9,1.000000,0.0000,0.000000
54517530,86.21,12.912,17050505.06,20.049575,0,23.49,2676.268256,0.00037365,9,1.000000,0.0000,0.000000
54519354,66.00,16.849,7514874.96,15.321030,0,24.07,1179.544021,0.00084779,9,1.000000,0.0000,0.000000
54519970,87.41,9.856,4940762.52,12.176191,0,23.46,775.508166,0.00128948,9,1.000000,0.0000,0.000000
54520310,37.98,7.435,6521689.93,0.568458,0,25.27,1023.652476,0.00097689,9,1.000000,0.0000,0.000000
54520923,43.01,12.545,8148089.75,2.349873,0,25.00,1278.934195,0.00078190,9,1.000000,0.0000,0.000000
2837610,221.59,7.011,25859983.11,100.402593,0,21.44,4059.014772,0.00024637,9,1.000000,0.0000,0.000000
2506491,313.00,26.937,17371524.96,4176.725050,1,20.69,2726.655935,0.00036675,9,1.000000,0.0000,0.000000
3309857,38.15,7.033,7315337.91,0.515685,0,25.26,1148.224440,0.00087091,9,1.000000,0.0000,0.000000
3459429,224.67,9.793,20426799.93,204.167336,1,21.41,3206.215654,0.00031189,9,1.000000,0.0000,0.000000
3690386,17.93,6.688,63564543.20,0.048383,0,26.90,9977.168922,0.00010023,9,1.000000,0.0000,0.000000
3724104,434.05,11.549,12016268.21,2047.300480,0,19.98,1886.088245,0.00053020,9,1.000000,0.0000,0.000000
3843826,7.14,3.356,30555004.61,0.000769,0,28.90,4795.951124,0.00020851,9,1.000000,0.0000,0.000000
3892657,25.91,24.711,72046112.14,1.994765,0,26.10,11308.446420,0.00008843,9,1.000000,0.0000,0.000000
54145465,48.26,19.057,63941052.15,7.659744,0,24.75,10036.266230,0.00009964,9,1.000000,0.0000,0.000000
54289714,15.12,22.914,69697730.60,0.340655,0,27.27,10939.841563,0.00009141,9,1.000000,0.0000,0.000000
54510154,30.45,10.625,4462631.34,0.598165,0,25.75,700.460106,0.00142763,9,1.000000,0.0000,0.000000
54510159,51.23,7.889,15073459.55,1.571114,0,24.62,2365.948761,0.00042266,9,1.000000,0.0000,0.000000
54514034,56.69,9.240,6177886.15,2.920594,0,24.40,969.688613,0.00103126,9,1.000000,0.0000,0.000000
54516459,13.05,13.461,274971.25,0.075560,0,27.59,43.159826,0.02316969,9,1.000000,0.0000,0.000000
54517681,132.29,19.978,14446569.73,173.465842,0,22.56,2267.551362,0.00044100,9,1.000000,0.0000,0.000000
54517722,49.84,8.670,4502777.26,1.746297,0,24.68,706.761459,0.00141490,9,1.000000,0.0000,0.000000
2803401,434.05,11.549,12016268.43,2047.300479,0,19.98,1886.088280,0.00053020,9,1.000000,0.0000,0.000000
3102771,54.14,11.599,21591690.63,4.008397,0,24.50,3389.058331,0.00029507,9,1.000000,0.0000,0.000000
3360486,713.74,17.602,41747245.58,21145.988934,0,18.90,6552.699039,0.00015261,9,1.000000,0.0000,0.000000
3645650,68.16,7.116,53567479.53,3.010043,0,24.00,8408.017506,0.00011893,9,1.000000,0.0000,0.000000
3792468,1022.22,12.050,33497847.80,29113.170970,0,18.12,5257.863413,0.00019019,9,1.000000,0.0000,0.000000
3986841,17.93,8.177,13359180.58,0.072324,0,26.90,2096.873424,0.00047690,9,1.000000,0.0000,0.000000
54100624,172.80,26.606,74778569.00,685.636564,0,21.98,11737.336211,0.00008520,9,1.000000,0.0000,0.000000
54104721,11.36,18.928,58199644.98,0.098702,0,27.89,9135.087896,0.00010947,9,1.000000,0.0000,0.000000
54110077,41.07,11.432,44276604.48,1.699799,0,25.10,6949.710325,0.00014389,9,1.000000,0.0000,0.000000
54239836,40.88,26.437,51192538.27,8.965097,0,25.11,8035.243804,0.00012445,9,1.000000,0.0000,0.000000
54256783,53.40,8.705,5947881.64,2.165938,0,24.53,933.586821,0.00107114,9,1.000000,0.0000,0.000000
54341644,17.60,6.282,10178763.93,0.040399,0,26.94,1597.671312,0.00062591,9,1.000000,0.0000,0.000000
54356994,13.11,7.466,36898816.01,0.023569,0,27.58,5791.683568,0.00017266,9,1.000000,0.0000,0.000000
54514246,154.72,21.041,22691127.16,307.793804,0,22.22,3561.627242,0.00028077,9,1.000000,0.0000,0.000000
54515077,18.09,10.391,3151350.09,0.120079,0,26.88,494.639787,0.00202167,9,1.000000,0.0000,0.000000
54516181,37.63,14.917,1324015.35,2.225957,0,25.29,207.819079,0.00481188,9,1.000000,0.0000,0.000000
54517094,18.60,17.229,1094076.50,0.358649,0,26.82,171.727593,0.00582318,9,1.000000,0.0000,0.000000
3648878,20.78,12.457,43060552.48,0.261185,0,26.58,6758.837306,0.00014795,9,1.000000,0.0000,0.000000
3989277,28.41,10.761,25592941.68,0.498729,0,25.90,4017.099621,0.00024894,9,1.000000,0.0000,0.000000
54105515,33.38,5.820,11550817.12,0.236549,0,25.55,1813.030469,0.00055156,9,1.000000,0.0000,0.000000
54111266,28.55,15.649,48995018.07,1.069292,0,25.89,7690.318329,0.00013003,9,1.000000,0.0000,0.000000
54214729,5.29,7.652,16245498.17,0.001628,0,29.55,2549.913385,0.00039217,9,1.000000,0.0000,0.000000
54321433,4.46,2.531,68978203.83,0.000107,0,29.92,10826.903756,0.00009236,9,1.000000,0.0000,0.000000
54395027,23.53,16.275,47042760.53,0.647378,0,26.31,7383.889582,0.00013543,9,1.000000,0.0000,0.000000
54513040,21.16,8.548,1207393.52,0.129988,0,26.54,189.513972,0.00527666,9,1.000000,0.0000,0.000000
54514890,21.36,5.496,8799819.13,0.055227,0,26.52,1381.230439,0.00072399,9,1.000000,0.0000,0.000000
54515423,25.09,7.460,5115889.09,0.165042,0,26.17,802.996247,0.00124534,9,1.000000,0.0000,0.000000
54517340,28.15,7.304,6774683.34,0.223474,0,25.92,1063.362633,0.00094041,9,1.000000,0.0000,0.000000
54539810,87.81,12.576,24097897.37,20.102106,0,23.45,3782.435626,0.00026438,9,1.000000,0.0000,0.000000
3615463,55.15,6.362,4081256.43,1.274440,0,24.46,640.599031,0.00156104,9,1.000000,0.0000,0.000000
3730322,240.74,17.561,49699887.74,807.669680,1,21.26,7800.955539,0.00012819,9,1.000000,0.0000,0.000000
3742059,193.88,14.326,25935610.62,280.793197,0,21.73,4070.885359,0.00024565,9,1.000000,0.0000,0.000000
3773744,12.40,12.924,52134330.21,0.059832,0,27.70,8183.068625,0.00012220,9,1.000000,0.0000,0.000000
3795086,49.38,12.471,32292968.68,3.515224,0,24.70,5068.744103,0.00019729,9,1.000000,0.0000,0.000000
3797456,47.16,11.393,24393068.47,2.555180,0,24.80,3828.766044,0.00026118,9,1.000000,0.0000,0.000000
3836886,6.82,9.079,59918690.38,0.004900,0,29.00,9404.911377,0.00010633,9,1.000000,0.0000,0.000000
54144373,8.78,4.386,31047814.75,0.002445,0,28.45,4873.303209,0.00020520,9,1.000000,0.0000,0.000000
54375205,22.06,19.321,68965285.52,0.751932,0,26.45,10824.876082,0.00009238,9,1.000000,0.0000,0.000000
54514248,12.12,4.863,1788509.29,0.007907,0,27.75,280.726618,0.00356218,9,1.000000,0.0000,0.000000
54515075,24.30,16.850,2979899.83,0.764430,0,26.24,467.728744,0.00213799,9,1.000000,0.0000,0.000000
54515857,56.69,6.159,19056435.81,1.297542,0,24.40,2991.121615,0.00033432,9,1.000000,0.0000,0.000000
54516006,28.28,8.217,228225.76,0.286769,0,25.91,35.822597,0.02791534,9,1.000000,0.0000,0.000000
54517237,26.89,7.271,1237448.84,0.192876,0,26.02,194.231492,0.00514850,9,1.000000,0.0000,0.000000
2497113,149.81,6.274,29822591.17,24.846281,0,22.29,4680.990609,0.00021363,9,1.000000,0.0000,0.000000
3167343,87.81,11.712,22656870.44,17.433075,0,23.45,3556.250266,0.00028120,9,1.000000,0.0000,0.000000
3702319,59.64,4.735,14974781.36,0.892795,0,24.29,2350.460110,0.00042545,9,1.000000,0.0000,0.000000
3797861,172.01,22.842,21814630.84,498.435923,1,21.99,3424.051302,0.00029205,9,1.000000,0.0000,0.000000
54111251,30.03,14.723,68380429.88,1.101873,0,25.78,10733.076421,0.00009317,9,1.000000,0.0000,0.000000
54244187,25.80,15.244,36194566.94,0.748734,0,26.11,5681.143767,0.00017602,9,1.000000,0.0000,0.000000
54327909,33.08,9.435,48311249.37,0.604783,0,25.57,7582.993152,0.00013187,9,1.000000,0.0000,0.000000
54457674,85.81,9.546,74093047.23,10.809237,0,23.50,11629.735871,0.00008599,9,1.000000,0.0000,0.000000
54458508,40.32,4.110,18950136.78,0.207867,0,25.14,2974.436789,0.00033620,9,1.000000,0.0000,0.000000
54509633,23.96,7.190,5778839.44,0.133539,0,26.27,907.053750,0.00110247,9,1.000000,0.0000,0.000000
54538392,42.42,8.566,27473306.35,1.051284,0,25.03,4312.243973,0.00023190,9,1.000000,0.0000,0.000000
3399548,42.42,10.762,4811939.98,1.659144,0,25.03,755.288021,0.00132400,9,1.000000,0.0000,0.000000
3701880,18.77,8.919,55001479.01,0.098801,0,26.80,8633.099829,0.00011583,9,1.000000,0.0000,0.000000
3878578,56.69,5.161,59495075.40,0.911291,0,24.40,9338.420248,0.00010708,9,1.000000,0.0000,0.000000
3892010,30.45,7.225,52418994.48,0.276541,0,25.75,8227.749879,0.00012154,9,1.000000,0.0000,0.000000
54376020,11.74,3.057,7681924.33,0.002836,0,27.82,1205.764296,0.00082935,9,1.000000,0.0000,0.000000
54466137,13.92,1.025,1800565.80,0.000532,0,27.45,282.619023,0.00353833,9,1.000000,0.0000,0.000000
54500496,121.21,13.024,25225166.09,56.704964,0,22.75,3959.373111,0.00025257,9,1.000000,0.0000,0.000000
54512612,23.31,7.825,1041282.96,0.145570,0,26.33,163.441055,0.00611841,9,1.000000,0.0000,0.000000
54513044,28.41,7.267,5602847.86,0.227422,0,25.90,879.429894,0.00113710,9,1.000000,0.0000,0.000000
54515856,35.28,19.486,3167431.44,3.130143,0,25.43,497.163936,0.00201141,9,1.000000,0.0000,0.000000
54516457,52.43,11.202,8099233.72,3.393936,0,24.57,1271.265692,0.00078662,9,1.000000,0.0000,0.000000
2000887,7439.48,8.249,12296605.09,5258924.776267,0,13.81,1930.090266,0.00051811,9,1.000000,0.0000,0.000000
2451003,543.93,14.150,26800560.60,6048.164629,0,19.49,4206.648972,0.00023772,9,1.000000,0.0000,0.000000
3485264,15.62,13.582,19541496.48,0.131838,0,27.20,3067.257334,0.00032602,9,1.000000,0.0000,0.000000
3893856,20.58,16.855,46538177.43,0.465128,0,26.60,7304.689598,0.00013690,9,1.000000,0.0000,0.000000
54051133,644.97,35.224,73850570.01,62489.868824,0,19.12,11591.676348,0.00008627,9,1.000000,0.0000,0.000000
54104252,49.38,15.562,36464891.71,5.473302,0,24.70,5723.574276,0.00017472,9,1.000000,0.0000,0.000000
54104723,37.46,8.611,23597208.16,0.731542,0,25.30,3703.846830,0.00026999,9,1.000000,0.0000,0.000000
54225011,92.37,3.304,62769908.89,1.614709,0,23.34,9852.442143,0.00010150,9,1.000000,0.0000,0.000000
54305021,21.55,21.250,15260823.74,0.848882,0,26.50,2395.357673,0.00041747,9,1.000000,0.0000,0.000000
54329646,140.46,13.101,59133620.75,89.277813,0,22.43,9281.685881,0.00010774,9,1.000000,0.0000,0.000000
54419694,51.00,14.215,45297049.49,5.030765,0,24.63,7109.880629,0.00014065,9,1.000000,0.0000,0.000000
54421395,26.76,9.114,4530223.72,0.298907,0,26.03,711.069490,0.00140633,9,1.000000,0.0000,0.000000
54512616,25.91,11.951,3391681.98,0.466595,0,26.10,532.362577,0.00187842,9,1.000000,0.0000,0.000000
54513653,72.70,12.498,21238989.54,11.266728,0,23.86,3333.697934,0.00029997,9,1.000000,0.0000,0.000000
54514035,30.87,8.415,11856715.03,0.391021,0,25.72,1861.044582,0.00053733,9,1.000000,0.0000,0.000000
54515742,29.62,6.416,17568841.44,0.200775,0,25.81,2757.626972,0.00036263,9,1.000000,0.0000,0.000000
3398066,16.35,4.677,886339.33,0.017947,0,27.10,139.120912,0.00718799,9,1.000000,0.0000,0.000000
3791015,124.03,20.558,50517243.55,151.387279,0,22.70,7929.248714,0.00012612,9,1.000000,0.0000,0.000000
3836881,34.48,10.781,6442408.23,0.894231,0,25.48,1011.208324,0.00098892,9,1.000000,0.0000,0.000000
3905999,36.77,11.571,12827247.49,1.249773,0,25.34,2013.380551,0.00049668,9,1.000000,0.0000,0.000000
54465242,38.51,4.222,60389117.78,0.191020,0,25.24,9478.750240,0.00010550,9,1.000000,0.0000,0.000000
54502158,33.38,6.458,6911316.59,0.291287,0,25.55,1084.808757,0.00092182,9,1.000000,0.0000,0.000000
54502872,129.88,12.925,20155588.03,68.706333,0,22.60,3163.645900,0.00031609,9,1.000000,0.0000,0.000000
54502880,11.52,7.481,1868518.27,0.016072,0,27.86,293.284926,0.00340965,9,1.000000,0.0000,0.000000
54503846,33.08,10.896,7590305.42,0.806637,0,25.57,1191.383679,0.00083936,9,1.000000,0.0000,0.000000
54504556,46.30,17.262,16864048.49,5.550147,0,24.84,2647.001804,0.00037779,9,1.000000,0.0000,0.000000
54505732,7.58,11.016,1183599.71,0.009912,0,28.77,185.779267,0.00538273,9,1.000000,0.0000,0.000000
54506142,28.28,10.635,4707558.73,0.480438,0,25.91,738.904211,0.00135336,9,1.000000,0.0000,0.000000
54506555,3.51,18.598,48318.69,0.002812,0,30.44,7.584161,0.13185374,9,1.000000,0.0000,0.000000
54509024,32.03,10.465,2593093.25,0.675522,0,25.64,407.015107,0.00245691,9,1.000000,0.0000,0.000000
54510157,35.12,8.151,1939904.77,0.540243,0,25.44,304.489840,0.00328418,9,1.000000,0.0000,0.000000
